Class_path,Hit_count,Method_name%,Method_modifiers,Method_signatures,Method_Name%
org\apache\hive\service\cli\thrift\TCloseOperationResp,0,,[public],org.apache.hive.service.cli.thrift.TCloseOperationResp$_Fields fieldForId(int),fieldForId
org\apache\hive\service\cli\thrift\TCloseOperationResp,0,,[public],java.lang.Object getFieldValue(org.apache.hive.service.cli.thrift.TCloseOperationResp$_Fields),getFieldValue
org\apache\hive\service\cli\thrift\TCloseOperationResp,0,,[public],org.apache.hive.service.cli.thrift.TStatus getStatus(),getStatus
org\apache\hive\service\cli\thrift\TCloseOperationResp,0,,[public],int hashCode(),hashCode
org\apache\hive\service\cli\thrift\TCloseOperationResp,0,,[public],boolean isSet(org.apache.hive.service.cli.thrift.TCloseOperationResp$_Fields),isSet
org\apache\hive\service\cli\thrift\TCloseOperationResp,0,,[public],boolean isSetStatus(),isSetStatus
org\apache\hive\service\cli\thrift\TCloseOperationResp,0,,[public],void read(org.apache.thrift.protocol.TProtocol),read
org\apache\hive\service\cli\thrift\TCloseOperationResp,0,,[private],void readObject(java.io.ObjectInputStream),readObject
org\apache\hive\service\cli\thrift\TCloseOperationResp,0,,[public],"void setFieldValue(org.apache.hive.service.cli.thrift.TCloseOperationResp$_Fields,java.lang.Object)",setFieldValue
org\apache\hive\service\cli\thrift\TCloseOperationResp,0,,[public],void setStatus(org.apache.hive.service.cli.thrift.TStatus),setStatus
org\apache\hive\service\cli\thrift\TCloseOperationResp,0,,[public],void setStatusIsSet(boolean),setStatusIsSet
org\apache\hive\service\cli\thrift\TCloseOperationResp,0,,[public],java.lang.String toString(),toString
org\apache\hive\service\cli\thrift\TCloseOperationResp,0,,[public],void unsetStatus(),unsetStatus
org\apache\hive\service\cli\thrift\TCloseOperationResp,0,,[public],void validate(),validate
org\apache\hive\service\cli\thrift\TCloseOperationResp,0,,[public],void write(org.apache.thrift.protocol.TProtocol),write
org\apache\hive\service\cli\thrift\TCloseOperationResp,0,,[private],void writeObject(java.io.ObjectOutputStream),writeObject
org\apache\hive\service\cli\thrift\TCloseSessionReq$1,0,,[static],void <clinit>(),<clinit>
org\apache\hive\service\cli\thrift\TCloseSessionReq$TCloseSessionReqStandardScheme,0,,[private],void <init>(),<init>
org\apache\hive\service\cli\thrift\TCloseSessionReq$TCloseSessionReqStandardScheme,0,,[public],"void read(org.apache.thrift.protocol.TProtocol,org.apache.hive.service.cli.thrift.TCloseSessionReq)",read
org\apache\hive\service\cli\thrift\TCloseSessionReq$TCloseSessionReqStandardScheme,0,,[public],"void write(org.apache.thrift.protocol.TProtocol,org.apache.hive.service.cli.thrift.TCloseSessionReq)",write
org\apache\hive\service\cli\thrift\TCloseSessionReq$TCloseSessionReqStandardSchemeFactory,0,,[private],void <init>(),<init>
org\apache\hive\service\cli\thrift\TCloseSessionReq$TCloseSessionReqStandardSchemeFactory,0,,[public],org.apache.hive.service.cli.thrift.TCloseSessionReq$TCloseSessionReqStandardScheme getScheme(),getScheme
org\apache\hive\service\cli\thrift\TCloseSessionReq$TCloseSessionReqTupleScheme,0,,[private],void <init>(),<init>
org\apache\hive\service\cli\thrift\TCloseSessionReq$TCloseSessionReqTupleScheme,0,,[public],"void read(org.apache.thrift.protocol.TProtocol,org.apache.hive.service.cli.thrift.TCloseSessionReq)",read
org\apache\hive\service\cli\thrift\TCloseSessionReq$TCloseSessionReqTupleScheme,0,,[public],"void write(org.apache.thrift.protocol.TProtocol,org.apache.hive.service.cli.thrift.TCloseSessionReq)",write
org\apache\hive\service\cli\thrift\TCloseSessionReq$TCloseSessionReqTupleSchemeFactory,0,,[private],void <init>(),<init>
org\apache\hive\service\cli\thrift\TCloseSessionReq$TCloseSessionReqTupleSchemeFactory,0,,[public],org.apache.hive.service.cli.thrift.TCloseSessionReq$TCloseSessionReqTupleScheme getScheme(),getScheme
org\apache\hive\service\cli\thrift\TCloseSessionReq$_Fields,0,,[static],void <clinit>(),<clinit>
org\apache\hive\service\cli\thrift\TCloseSessionReq$_Fields,0,,[private],"void <init>(java.lang.String,int,short,java.lang.String)",<init>
org\apache\hive\service\cli\thrift\TCloseSessionReq$_Fields,0,,"[public, static]",org.apache.hive.service.cli.thrift.TCloseSessionReq$_Fields findByName(java.lang.String),findByName
org\apache\hive\service\cli\thrift\TCloseSessionReq$_Fields,0,,"[public, static]",org.apache.hive.service.cli.thrift.TCloseSessionReq$_Fields findByThriftId(int),findByThriftId
org\apache\hive\service\cli\thrift\TCloseSessionReq$_Fields,0,,"[public, static]",org.apache.hive.service.cli.thrift.TCloseSessionReq$_Fields findByThriftIdOrThrow(int),findByThriftIdOrThrow
org\apache\hive\service\cli\thrift\TCloseSessionReq$_Fields,0,,[public],java.lang.String getFieldName(),getFieldName
org\apache\hive\service\cli\thrift\TCloseSessionReq$_Fields,0,,[public],short getThriftFieldId(),getThriftFieldId
org\apache\hive\service\cli\thrift\TCloseSessionReq,0,,[static],void <clinit>(),<clinit>
org\apache\hive\service\cli\thrift\TCloseSessionReq,0,,[public],void <init>(),<init>
org\apache\hive\service\cli\thrift\TCloseSessionReq,0,,[public],void <init>(org.apache.hive.service.cli.thrift.TSessionHandle),<init>
org\apache\hive\service\cli\thrift\TCloseSessionReq,0,,[public],void <init>(org.apache.hive.service.cli.thrift.TCloseSessionReq),<init>
org\apache\hive\service\cli\thrift\TCloseSessionReq,0,,[public],void clear(),clear
org\apache\hive\service\cli\thrift\TCloseSessionReq,0,,[public],int compareTo(org.apache.hive.service.cli.thrift.TCloseSessionReq),compareTo
org\apache\hive\service\cli\thrift\TCloseSessionReq,0,,[public],org.apache.hive.service.cli.thrift.TCloseSessionReq deepCopy(),deepCopy
org\apache\hive\service\cli\thrift\TCloseSessionReq,0,,[public],boolean equals(java.lang.Object),equals
org\apache\hive\service\cli\thrift\TCloseSessionReq,0,,[public],boolean equals(org.apache.hive.service.cli.thrift.TCloseSessionReq),equals
org\apache\hive\service\cli\thrift\TCloseSessionReq,0,,[public],org.apache.hive.service.cli.thrift.TCloseSessionReq$_Fields fieldForId(int),fieldForId
org\apache\hive\service\cli\thrift\TCloseSessionReq,0,,[public],java.lang.Object getFieldValue(org.apache.hive.service.cli.thrift.TCloseSessionReq$_Fields),getFieldValue
org\apache\hive\service\cli\thrift\TCloseSessionReq,0,,[public],org.apache.hive.service.cli.thrift.TSessionHandle getSessionHandle(),getSessionHandle
org\apache\hive\service\cli\thrift\TCloseSessionReq,0,,[public],int hashCode(),hashCode
org\apache\hive\service\cli\thrift\TCloseSessionReq,0,,[public],boolean isSet(org.apache.hive.service.cli.thrift.TCloseSessionReq$_Fields),isSet
org\apache\hive\service\cli\thrift\TCloseSessionReq,0,,[public],boolean isSetSessionHandle(),isSetSessionHandle
org\apache\hive\service\cli\thrift\TCloseSessionReq,0,,[public],void read(org.apache.thrift.protocol.TProtocol),read
org\apache\hive\service\cli\thrift\TCloseSessionReq,0,,[private],void readObject(java.io.ObjectInputStream),readObject
org\apache\hive\service\cli\thrift\TCloseSessionReq,0,,[public],"void setFieldValue(org.apache.hive.service.cli.thrift.TCloseSessionReq$_Fields,java.lang.Object)",setFieldValue
org\apache\hive\service\cli\thrift\TCloseSessionReq,0,,[public],void setSessionHandle(org.apache.hive.service.cli.thrift.TSessionHandle),setSessionHandle
org\apache\hive\service\cli\thrift\TCloseSessionReq,0,,[public],void setSessionHandleIsSet(boolean),setSessionHandleIsSet
org\apache\hive\service\cli\thrift\TCloseSessionReq,0,,[public],java.lang.String toString(),toString
org\apache\hive\service\cli\thrift\TCloseSessionReq,0,,[public],void unsetSessionHandle(),unsetSessionHandle
org\apache\hive\service\cli\thrift\TCloseSessionReq,0,,[public],void validate(),validate
org\apache\hive\service\cli\thrift\TCloseSessionReq,0,,[public],void write(org.apache.thrift.protocol.TProtocol),write
org\apache\hive\service\cli\thrift\TCloseSessionReq,0,,[private],void writeObject(java.io.ObjectOutputStream),writeObject
org\apache\hive\service\cli\thrift\TCloseSessionResp$1,0,,[static],void <clinit>(),<clinit>
org\apache\hive\service\cli\thrift\TCloseSessionResp$TCloseSessionRespStandardScheme,0,,[private],void <init>(),<init>
org\apache\hive\service\cli\thrift\TCloseSessionResp$TCloseSessionRespStandardScheme,0,,[public],"void read(org.apache.thrift.protocol.TProtocol,org.apache.hive.service.cli.thrift.TCloseSessionResp)",read
org\apache\hive\service\cli\thrift\TCloseSessionResp$TCloseSessionRespStandardScheme,0,,[public],"void write(org.apache.thrift.protocol.TProtocol,org.apache.hive.service.cli.thrift.TCloseSessionResp)",write
org\apache\hive\service\cli\thrift\TCloseSessionResp$TCloseSessionRespStandardSchemeFactory,0,,[private],void <init>(),<init>
org\apache\hive\service\cli\thrift\TCloseSessionResp$TCloseSessionRespStandardSchemeFactory,0,,[public],org.apache.hive.service.cli.thrift.TCloseSessionResp$TCloseSessionRespStandardScheme getScheme(),getScheme
org\apache\hive\service\cli\thrift\TCloseSessionResp$TCloseSessionRespTupleScheme,0,,[private],void <init>(),<init>
org\apache\hive\service\cli\thrift\TCloseSessionResp$TCloseSessionRespTupleScheme,0,,[public],"void read(org.apache.thrift.protocol.TProtocol,org.apache.hive.service.cli.thrift.TCloseSessionResp)",read
org\apache\hive\service\cli\thrift\TCloseSessionResp$TCloseSessionRespTupleScheme,0,,[public],"void write(org.apache.thrift.protocol.TProtocol,org.apache.hive.service.cli.thrift.TCloseSessionResp)",write
org\apache\hive\service\cli\thrift\TCloseSessionResp$TCloseSessionRespTupleSchemeFactory,0,,[private],void <init>(),<init>
org\apache\hive\service\cli\thrift\TCloseSessionResp$TCloseSessionRespTupleSchemeFactory,0,,[public],org.apache.hive.service.cli.thrift.TCloseSessionResp$TCloseSessionRespTupleScheme getScheme(),getScheme
org\apache\hive\service\cli\thrift\TCloseSessionResp$_Fields,0,,[static],void <clinit>(),<clinit>
org\apache\hive\service\cli\thrift\TCloseSessionResp$_Fields,0,,[private],"void <init>(java.lang.String,int,short,java.lang.String)",<init>
org\apache\hive\service\cli\thrift\TCloseSessionResp$_Fields,0,,"[public, static]",org.apache.hive.service.cli.thrift.TCloseSessionResp$_Fields findByName(java.lang.String),findByName
org\apache\hive\service\cli\thrift\TCloseSessionResp$_Fields,0,,"[public, static]",org.apache.hive.service.cli.thrift.TCloseSessionResp$_Fields findByThriftId(int),findByThriftId
org\apache\hive\service\cli\thrift\TCloseSessionResp$_Fields,0,,"[public, static]",org.apache.hive.service.cli.thrift.TCloseSessionResp$_Fields findByThriftIdOrThrow(int),findByThriftIdOrThrow
org\apache\hive\service\cli\thrift\TCloseSessionResp$_Fields,0,,[public],java.lang.String getFieldName(),getFieldName
org\apache\hive\service\cli\thrift\TCloseSessionResp$_Fields,0,,[public],short getThriftFieldId(),getThriftFieldId
org\apache\hive\service\cli\thrift\TCloseSessionResp,0,,[static],void <clinit>(),<clinit>
org\apache\hive\service\cli\thrift\TCloseSessionResp,0,,[public],void <init>(),<init>
org\apache\hive\service\cli\thrift\TCloseSessionResp,0,,[public],void <init>(org.apache.hive.service.cli.thrift.TStatus),<init>
org\apache\hive\service\cli\thrift\TCloseSessionResp,0,,[public],void <init>(org.apache.hive.service.cli.thrift.TCloseSessionResp),<init>
org\apache\hive\service\cli\thrift\TCloseSessionResp,0,,[public],void clear(),clear
org\apache\hive\service\cli\thrift\TCloseSessionResp,0,,[public],int compareTo(org.apache.hive.service.cli.thrift.TCloseSessionResp),compareTo
org\apache\hive\service\cli\thrift\TCloseSessionResp,0,,[public],org.apache.hive.service.cli.thrift.TCloseSessionResp deepCopy(),deepCopy
org\apache\hive\service\cli\thrift\TCloseSessionResp,0,,[public],boolean equals(java.lang.Object),equals
org\apache\hive\service\cli\thrift\TCloseSessionResp,0,,[public],boolean equals(org.apache.hive.service.cli.thrift.TCloseSessionResp),equals
org\apache\hive\service\cli\thrift\TCloseSessionResp,0,,[public],org.apache.hive.service.cli.thrift.TCloseSessionResp$_Fields fieldForId(int),fieldForId
org\apache\hive\service\cli\thrift\TCloseSessionResp,0,,[public],java.lang.Object getFieldValue(org.apache.hive.service.cli.thrift.TCloseSessionResp$_Fields),getFieldValue
org\apache\hive\service\cli\thrift\TCloseSessionResp,0,,[public],org.apache.hive.service.cli.thrift.TStatus getStatus(),getStatus
org\apache\hive\service\cli\thrift\TCloseSessionResp,0,,[public],int hashCode(),hashCode
org\apache\hive\service\cli\thrift\TCloseSessionResp,0,,[public],boolean isSet(org.apache.hive.service.cli.thrift.TCloseSessionResp$_Fields),isSet
org\apache\hive\service\cli\thrift\TCloseSessionResp,0,,[public],boolean isSetStatus(),isSetStatus
org\apache\hive\service\cli\thrift\TCloseSessionResp,0,,[public],void read(org.apache.thrift.protocol.TProtocol),read
org\apache\hive\service\cli\thrift\TCloseSessionResp,0,,[private],void readObject(java.io.ObjectInputStream),readObject
org\apache\hive\service\cli\thrift\TCloseSessionResp,0,,[public],"void setFieldValue(org.apache.hive.service.cli.thrift.TCloseSessionResp$_Fields,java.lang.Object)",setFieldValue
org\apache\hive\service\cli\thrift\TCloseSessionResp,0,,[public],void setStatus(org.apache.hive.service.cli.thrift.TStatus),setStatus
org\apache\hive\service\cli\thrift\TCloseSessionResp,0,,[public],void setStatusIsSet(boolean),setStatusIsSet
org\apache\hive\service\cli\thrift\TCloseSessionResp,0,,[public],java.lang.String toString(),toString
org\apache\hive\service\cli\thrift\TCloseSessionResp,0,,[public],void unsetStatus(),unsetStatus
org\apache\hive\service\cli\thrift\TCloseSessionResp,0,,[public],void validate(),validate
org\apache\hive\service\cli\thrift\TCloseSessionResp,0,,[public],void write(org.apache.thrift.protocol.TProtocol),write
org\apache\hive\service\cli\thrift\TCloseSessionResp,0,,[private],void writeObject(java.io.ObjectOutputStream),writeObject
org\apache\hive\service\cli\thrift\TColumn$1,0,,[static],void <clinit>(),<clinit>
org\apache\hive\service\cli\thrift\TColumn$_Fields,0,,[static],void <clinit>(),<clinit>
org\apache\hive\service\cli\thrift\TColumn$_Fields,0,,[private],"void <init>(java.lang.String,int,short,java.lang.String)",<init>
org\apache\hive\service\cli\thrift\TColumn$_Fields,0,,"[public, static]",org.apache.hive.service.cli.thrift.TColumn$_Fields findByName(java.lang.String),findByName
org\apache\hive\service\cli\thrift\TColumn$_Fields,0,,"[public, static]",org.apache.hive.service.cli.thrift.TColumn$_Fields findByThriftId(int),findByThriftId
org\apache\hive\service\cli\thrift\TColumn$_Fields,0,,"[public, static]",org.apache.hive.service.cli.thrift.TColumn$_Fields findByThriftIdOrThrow(int),findByThriftIdOrThrow
org\apache\hive\service\cli\thrift\TColumn$_Fields,0,,[public],java.lang.String getFieldName(),getFieldName
org\apache\hive\service\cli\thrift\TColumn$_Fields,0,,[public],short getThriftFieldId(),getThriftFieldId
org\apache\hive\service\cli\thrift\TColumn,0,,[static],void <clinit>(),<clinit>
org\apache\hive\service\cli\thrift\TColumn,0,,[public],void <init>(),<init>
org\apache\hive\service\cli\thrift\TColumn,0,,[public],"void <init>(org.apache.hive.service.cli.thrift.TColumn$_Fields,java.lang.Object)",<init>
org\apache\hive\service\cli\thrift\TColumn,0,,[public],void <init>(org.apache.hive.service.cli.thrift.TColumn),<init>
org\apache\hive\service\cli\thrift\TColumn,0,,"[public, static]",org.apache.hive.service.cli.thrift.TColumn binaryVal(org.apache.hive.service.cli.thrift.TBinaryColumn),binaryVal
org\apache\hive\service\cli\thrift\TColumn,0,,"[public, static]",org.apache.hive.service.cli.thrift.TColumn boolVal(org.apache.hive.service.cli.thrift.TBoolColumn),boolVal
org\apache\hive\service\cli\thrift\TColumn,0,,"[public, static]",org.apache.hive.service.cli.thrift.TColumn byteVal(org.apache.hive.service.cli.thrift.TByteColumn),byteVal
org\apache\hive\service\cli\thrift\TColumn,0,,[protected],"void checkType(org.apache.hive.service.cli.thrift.TColumn$_Fields,java.lang.Object)",checkType
org\apache\hive\service\cli\thrift\TColumn,0,,[public],int compareTo(org.apache.hive.service.cli.thrift.TColumn),compareTo
org\apache\hive\service\cli\thrift\TColumn,0,,[public],org.apache.hive.service.cli.thrift.TColumn deepCopy(),deepCopy
org\apache\hive\service\cli\thrift\TColumn,0,,"[public, static]",org.apache.hive.service.cli.thrift.TColumn doubleVal(org.apache.hive.service.cli.thrift.TDoubleColumn),doubleVal
org\apache\hive\service\cli\thrift\TColumn,0,,[protected],org.apache.hive.service.cli.thrift.TColumn$_Fields enumForId(short),enumForId
org\apache\hive\service\cli\thrift\TColumn,0,,[public],boolean equals(java.lang.Object),equals
org\apache\hive\service\cli\thrift\TColumn,0,,[public],boolean equals(org.apache.hive.service.cli.thrift.TColumn),equals
org\apache\hive\service\cli\thrift\TColumn,0,,[public],org.apache.hive.service.cli.thrift.TColumn$_Fields fieldForId(int),fieldForId
org\apache\hive\service\cli\thrift\TColumn,0,,[public],org.apache.hive.service.cli.thrift.TBinaryColumn getBinaryVal(),getBinaryVal
org\apache\hive\service\cli\thrift\TColumn,0,,[public],org.apache.hive.service.cli.thrift.TBoolColumn getBoolVal(),getBoolVal
org\apache\hive\service\cli\thrift\TColumn,0,,[public],org.apache.hive.service.cli.thrift.TByteColumn getByteVal(),getByteVal
org\apache\hive\service\cli\thrift\TColumn,0,,[public],org.apache.hive.service.cli.thrift.TDoubleColumn getDoubleVal(),getDoubleVal
org\apache\hive\service\cli\thrift\TColumn,0,,[protected],org.apache.thrift.protocol.TField getFieldDesc(org.apache.hive.service.cli.thrift.TColumn$_Fields),getFieldDesc
org\apache\hive\service\cli\thrift\TColumn,0,,[public],org.apache.hive.service.cli.thrift.TI16Column getI16Val(),getI16Val
org\apache\hive\service\cli\thrift\TColumn,0,,[public],org.apache.hive.service.cli.thrift.TI32Column getI32Val(),getI32Val
org\apache\hive\service\cli\thrift\TColumn,0,,[public],org.apache.hive.service.cli.thrift.TI64Column getI64Val(),getI64Val
org\apache\hive\service\cli\thrift\TColumn,0,,[public],org.apache.hive.service.cli.thrift.TStringColumn getStringVal(),getStringVal
org\apache\hive\service\cli\thrift\TColumn,0,,[protected],org.apache.thrift.protocol.TStruct getStructDesc(),getStructDesc
org\apache\hive\service\cli\thrift\TColumn,0,,[public],int hashCode(),hashCode
org\apache\hive\service\cli\thrift\TColumn,0,,"[public, static]",org.apache.hive.service.cli.thrift.TColumn i16Val(org.apache.hive.service.cli.thrift.TI16Column),i16Val
org\apache\hive\service\cli\thrift\TColumn,0,,"[public, static]",org.apache.hive.service.cli.thrift.TColumn i32Val(org.apache.hive.service.cli.thrift.TI32Column),i32Val
org\apache\hive\service\cli\thrift\TColumn,0,,"[public, static]",org.apache.hive.service.cli.thrift.TColumn i64Val(org.apache.hive.service.cli.thrift.TI64Column),i64Val
org\apache\hive\service\cli\thrift\TColumn,0,,[public],boolean isSetBinaryVal(),isSetBinaryVal
org\apache\hive\service\cli\thrift\TColumn,0,,[public],boolean isSetBoolVal(),isSetBoolVal
org\apache\hive\service\cli\thrift\TColumn,0,,[public],boolean isSetByteVal(),isSetByteVal
org\apache\hive\service\cli\thrift\TColumn,0,,[public],boolean isSetDoubleVal(),isSetDoubleVal
org\apache\hive\service\cli\thrift\TColumn,0,,[public],boolean isSetI16Val(),isSetI16Val
org\apache\hive\service\cli\thrift\TColumn,0,,[public],boolean isSetI32Val(),isSetI32Val
org\apache\hive\service\cli\thrift\TColumn,0,,[public],boolean isSetI64Val(),isSetI64Val
org\apache\hive\service\cli\thrift\TColumn,0,,[public],boolean isSetStringVal(),isSetStringVal
org\apache\hive\service\cli\thrift\TColumn,0,,[private],void readObject(java.io.ObjectInputStream),readObject
org\apache\hive\service\cli\thrift\TColumn,0,,[public],void setBinaryVal(org.apache.hive.service.cli.thrift.TBinaryColumn),setBinaryVal
org\apache\hive\service\cli\thrift\TColumn,0,,[public],void setBoolVal(org.apache.hive.service.cli.thrift.TBoolColumn),setBoolVal
org\apache\hive\service\cli\thrift\TColumn,0,,[public],void setByteVal(org.apache.hive.service.cli.thrift.TByteColumn),setByteVal
org\apache\hive\service\cli\thrift\TColumn,0,,[public],void setDoubleVal(org.apache.hive.service.cli.thrift.TDoubleColumn),setDoubleVal
org\apache\hive\service\cli\thrift\TColumn,0,,[public],void setI16Val(org.apache.hive.service.cli.thrift.TI16Column),setI16Val
org\apache\hive\service\cli\thrift\TColumn,0,,[public],void setI32Val(org.apache.hive.service.cli.thrift.TI32Column),setI32Val
org\apache\hive\service\cli\thrift\TColumn,0,,[public],void setI64Val(org.apache.hive.service.cli.thrift.TI64Column),setI64Val
org\apache\hive\service\cli\thrift\TColumn,0,,[public],void setStringVal(org.apache.hive.service.cli.thrift.TStringColumn),setStringVal
org\apache\hive\service\cli\thrift\TColumn,0,,[protected],"java.lang.Object standardSchemeReadValue(org.apache.thrift.protocol.TProtocol,org.apache.thrift.protocol.TField)",standardSchemeReadValue
org\apache\hive\service\cli\thrift\TColumn,0,,[protected],void standardSchemeWriteValue(org.apache.thrift.protocol.TProtocol),standardSchemeWriteValue
org\apache\hive\service\cli\thrift\TColumn,0,,"[public, static]",org.apache.hive.service.cli.thrift.TColumn stringVal(org.apache.hive.service.cli.thrift.TStringColumn),stringVal
org\apache\hive\service\cli\thrift\TColumn,0,,[protected],"java.lang.Object tupleSchemeReadValue(org.apache.thrift.protocol.TProtocol,short)",tupleSchemeReadValue
org\apache\hive\service\cli\thrift\TColumn,0,,[protected],void tupleSchemeWriteValue(org.apache.thrift.protocol.TProtocol),tupleSchemeWriteValue
org\apache\hive\service\cli\thrift\TColumn,0,,[private],void writeObject(java.io.ObjectOutputStream),writeObject
org\apache\hive\service\cli\thrift\TColumnDesc$1,0,,[static],void <clinit>(),<clinit>
org\apache\hive\service\cli\thrift\TColumnDesc$TColumnDescStandardScheme,0,,[private],void <init>(),<init>
org\apache\hive\service\cli\thrift\TColumnDesc$TColumnDescStandardScheme,0,,[public],"void read(org.apache.thrift.protocol.TProtocol,org.apache.hive.service.cli.thrift.TColumnDesc)",read
org\apache\hive\service\cli\thrift\TColumnDesc$TColumnDescStandardScheme,0,,[public],"void write(org.apache.thrift.protocol.TProtocol,org.apache.hive.service.cli.thrift.TColumnDesc)",write
org\apache\hive\service\cli\thrift\TColumnDesc$TColumnDescStandardSchemeFactory,0,,[private],void <init>(),<init>
org\apache\hive\service\cli\thrift\TColumnDesc$TColumnDescStandardSchemeFactory,0,,[public],org.apache.hive.service.cli.thrift.TColumnDesc$TColumnDescStandardScheme getScheme(),getScheme
org\apache\hive\service\cli\thrift\TColumnDesc$TColumnDescTupleScheme,0,,[private],void <init>(),<init>
org\apache\hive\service\cli\thrift\TColumnDesc$TColumnDescTupleScheme,0,,[public],"void read(org.apache.thrift.protocol.TProtocol,org.apache.hive.service.cli.thrift.TColumnDesc)",read
org\apache\hive\service\cli\thrift\TColumnDesc$TColumnDescTupleScheme,0,,[public],"void write(org.apache.thrift.protocol.TProtocol,org.apache.hive.service.cli.thrift.TColumnDesc)",write
org\apache\hive\service\cli\thrift\TColumnDesc$TColumnDescTupleSchemeFactory,0,,[private],void <init>(),<init>
org\apache\hive\service\cli\thrift\TColumnDesc$TColumnDescTupleSchemeFactory,0,,[public],org.apache.hive.service.cli.thrift.TColumnDesc$TColumnDescTupleScheme getScheme(),getScheme
org\apache\hive\service\cli\thrift\TColumnDesc$_Fields,0,,[static],void <clinit>(),<clinit>
org\apache\hive\service\cli\thrift\TColumnDesc$_Fields,0,,[private],"void <init>(java.lang.String,int,short,java.lang.String)",<init>
org\apache\hive\service\cli\thrift\TColumnDesc$_Fields,0,,"[public, static]",org.apache.hive.service.cli.thrift.TColumnDesc$_Fields findByName(java.lang.String),findByName
org\apache\hive\service\cli\thrift\TColumnDesc$_Fields,0,,"[public, static]",org.apache.hive.service.cli.thrift.TColumnDesc$_Fields findByThriftId(int),findByThriftId
org\apache\hive\service\cli\thrift\TColumnDesc$_Fields,0,,"[public, static]",org.apache.hive.service.cli.thrift.TColumnDesc$_Fields findByThriftIdOrThrow(int),findByThriftIdOrThrow
org\apache\hive\service\cli\thrift\TColumnDesc$_Fields,0,,[public],java.lang.String getFieldName(),getFieldName
org\apache\hive\service\cli\thrift\TColumnDesc$_Fields,0,,[public],short getThriftFieldId(),getThriftFieldId
org\apache\hive\service\cli\thrift\TColumnDesc,0,,[static],void <clinit>(),<clinit>
org\apache\hive\service\cli\thrift\TColumnDesc,0,,[public],void <init>(),<init>
org\apache\hive\service\cli\thrift\TColumnDesc,0,,[public],"void <init>(java.lang.String,org.apache.hive.service.cli.thrift.TTypeDesc,int)",<init>
org\apache\hive\service\cli\thrift\TColumnDesc,0,,[public],void <init>(org.apache.hive.service.cli.thrift.TColumnDesc),<init>
org\apache\hive\service\cli\thrift\TColumnDesc,0,,[public],void clear(),clear
org\apache\hive\service\cli\thrift\TColumnDesc,0,,[public],int compareTo(org.apache.hive.service.cli.thrift.TColumnDesc),compareTo
org\apache\hive\service\cli\thrift\TColumnDesc,0,,[public],org.apache.hive.service.cli.thrift.TColumnDesc deepCopy(),deepCopy
org\apache\hive\service\cli\thrift\TColumnDesc,0,,[public],boolean equals(java.lang.Object),equals
org\apache\hive\service\cli\thrift\TColumnDesc,0,,[public],boolean equals(org.apache.hive.service.cli.thrift.TColumnDesc),equals
org\apache\hive\service\cli\thrift\TColumnDesc,0,,[public],org.apache.hive.service.cli.thrift.TColumnDesc$_Fields fieldForId(int),fieldForId
org\apache\hive\service\cli\thrift\TColumnDesc,0,,[public],java.lang.String getColumnName(),getColumnName
org\apache\hive\service\cli\thrift\TColumnDesc,0,,[public],java.lang.String getComment(),getComment
org\apache\hive\service\cli\thrift\TColumnDesc,0,,[public],java.lang.Object getFieldValue(org.apache.hive.service.cli.thrift.TColumnDesc$_Fields),getFieldValue
org\apache\hive\service\cli\thrift\TColumnDesc,0,,[public],int getPosition(),getPosition
org\apache\hive\service\cli\thrift\TColumnDesc,0,,[public],org.apache.hive.service.cli.thrift.TTypeDesc getTypeDesc(),getTypeDesc
org\apache\hive\service\cli\thrift\TColumnDesc,0,,[public],int hashCode(),hashCode
org\apache\hive\service\cli\thrift\TColumnDesc,0,,[public],boolean isSet(org.apache.hive.service.cli.thrift.TColumnDesc$_Fields),isSet
org\apache\hive\service\cli\thrift\TColumnDesc,0,,[public],boolean isSetColumnName(),isSetColumnName
org\apache\hive\service\cli\thrift\TColumnDesc,0,,[public],boolean isSetComment(),isSetComment
org\apache\hive\service\cli\thrift\TColumnDesc,0,,[public],boolean isSetPosition(),isSetPosition
org\apache\hive\service\cli\thrift\TColumnDesc,0,,[public],boolean isSetTypeDesc(),isSetTypeDesc
org\apache\hive\service\cli\thrift\TColumnDesc,0,,[public],void read(org.apache.thrift.protocol.TProtocol),read
org\apache\hive\service\cli\thrift\TColumnDesc,0,,[private],void readObject(java.io.ObjectInputStream),readObject
org\apache\hive\service\cli\thrift\TColumnDesc,0,,[public],void setColumnName(java.lang.String),setColumnName
org\apache\hive\service\cli\thrift\TColumnDesc,0,,[public],void setColumnNameIsSet(boolean),setColumnNameIsSet
org\apache\hive\service\cli\thrift\TColumnDesc,0,,[public],void setComment(java.lang.String),setComment
org\apache\hive\service\cli\thrift\TColumnDesc,0,,[public],void setCommentIsSet(boolean),setCommentIsSet
org\apache\hive\service\cli\thrift\TColumnDesc,0,,[public],"void setFieldValue(org.apache.hive.service.cli.thrift.TColumnDesc$_Fields,java.lang.Object)",setFieldValue
org\apache\hive\service\cli\thrift\TColumnDesc,0,,[public],void setPosition(int),setPosition
org\apache\hive\service\cli\thrift\TColumnDesc,0,,[public],void setPositionIsSet(boolean),setPositionIsSet
org\apache\hive\service\cli\thrift\TColumnDesc,0,,[public],void setTypeDesc(org.apache.hive.service.cli.thrift.TTypeDesc),setTypeDesc
org\apache\hive\service\cli\thrift\TColumnDesc,0,,[public],void setTypeDescIsSet(boolean),setTypeDescIsSet
